geoid,geoid20,year,vacant_residential_count,vacant_commercial_count
1400000US06037212101,6037212101,2021,3,108
1400000US06037212102,6037212102,2021,2,8
1400000US06037212202,6037212202,2021,35,15
1400000US06037212203,6037212203,2021,1,10
1400000US06037212204,6037212204,2021,5,27
1400000US06037212303,6037212303,2021,1,70
1400000US06037212304,6037212304,2021,5,65
1400000US06037212305,6037212305,2021,28,0
1400000US06037212306,6037212306,2021,4,4
1400000US06037212410,6037212410,2021,13,70
1400000US06037212420,6037212420,2021,8,0
1400000US06037212501,6037212501,2021,2,0
1400000US06037212502,6037212502,2021,29,26
1400000US06037212610,6037212610,2021,4,48
1400000US06037212620,6037212620,2021,7,5
1400000US06037212701,6037212701,2021,4,5
1400000US06037212702,6037212702,2021,5,4
1400000US06037212800,6037212800,2021,5,1
1400000US06037212900,6037212900,2021,16,1
1400000US06037213100,6037213100,2021,4,7
1400000US06037213201,6037213201,2021,33,7
1400000US06037213202,6037213202,2021,24,5
1400000US06037213310,6037213310,2021,16,0
1400000US06037213320,6037213320,2021,14,3
1400000US06037213401,6037213401,2021,70,1
1400000US06037213402,6037213402,2021,4,4
1400000US06037214000,6037214000,2021,15,15
1400000US06037214100,6037214100,2021,12,1
1400000US06037214400,6037214400,2021,4,0
1400000US06037214501,6037214501,2021,4,3
1400000US06037214503,6037214503,2021,1,0
1400000US06037214504,6037214504,2021,2,0
1400000US06037214505,6037214505,2021,2,0
1400000US06037214600,6037214600,2021,4,5
1400000US06037214700,6037214700,2021,4,46
1400000US06037214800,6037214800,2021,15,41
1400000US06037214902,6037214902,2021,19,31
1400000US06037214903,6037214903,2021,3,0
1400000US06037214904,6037214904,2021,5,1
1400000US06037215101,6037215101,2021,2,25
1400000US06037215102,6037215102,2021,1,29
1400000US06037216100,6037216100,2021,16,0
1400000US06037216201,6037216201,2021,6,8
1400000US06037216202,6037216202,2021,7,8
1400000US06037216301,6037216301,2021,5,9
1400000US06037216302,6037216302,2021,7,12
1400000US06037216401,6037216401,2021,53,8
1400000US06037216402,6037216402,2021,14,19
1400000US06037216700,6037216700,2021,17,11
1400000US06037216800,6037216800,2021,20,25
1400000US06037216901,6037216901,2021,38,13
1400000US06037216902,6037216902,2021,21,7
1400000US06037217001,6037217001,2021,7,7
1400000US06037217002,6037217002,2021,32,14
1400000US06037217101,6037217101,2021,11,1
1400000US06037217102,6037217102,2021,13,1
1400000US06037217200,6037217200,2021,21,14
1400000US06037218110,6037218110,2021,32,2
1400000US06037218120,6037218120,2021,27,5
1400000US06037218210,6037218210,2021,9,2
1400000US06037218220,6037218220,2021,15,0
1400000US06037218300,6037218300,2021,52,3
1400000US06037218400,6037218400,2021,17,12
1400000US06037218500,6037218500,2021,12,4
1400000US06037218600,6037218600,2021,1,0
1400000US06037218701,6037218701,2021,0,0
1400000US06037218702,6037218702,2021,5,6
1400000US06037218800,6037218800,2021,9,1
1400000US06037218900,6037218900,2021,16,0
1400000US06037219010,6037219010,2021,12,1
1400000US06037219020,6037219020,2021,11,5
1400000US06037219300,6037219300,2021,7,2
1400000US06037219500,6037219500,2021,4,0
1400000US06037219700,6037219700,2021,20,7
1400000US06037219800,6037219800,2021,30,12
1400000US06037219901,6037219901,2021,32,2
1400000US06037219902,6037219902,2021,12,8
1400000US06037220000,6037220000,2021,25,9
1400000US06037220100,6037220100,2021,1,0
1400000US06037221110,6037221110,2021,2,2
1400000US06037221120,6037221120,2021,4,1
1400000US06037221210,6037221210,2021,13,2
1400000US06037221220,6037221220,2021,4,1
1400000US06037221302,6037221302,2021,9,27
1400000US06037221303,6037221303,2021,5,12
1400000US06037221304,6037221304,2021,8,0
1400000US06037221401,6037221401,2021,10,0
1400000US06037221402,6037221402,2021,1,6
1400000US06037221500,6037221500,2021,3,1
1400000US06037221601,6037221601,2021,3,5
1400000US06037221602,6037221602,2021,8,1
1400000US06037221710,6037221710,2021,29,2
1400000US06037221810,6037221810,2021,4,19
1400000US06037221820,6037221820,2021,4,0
1400000US06037221900,6037221900,2021,8,4
1400000US06037222001,6037222001,2021,12,6
1400000US06037222002,6037222002,2021,10,3
1400000US06037222100,6037222100,2021,5,1
1400000US06037222200,6037222200,2021,4,8
1400000US06037222500,6037222500,2021,22,5
1400000US06037222600,6037222600,2021,19,0
1400000US06037222700,6037222700,2021,0,0
1400000US06037224010,6037224010,2021,6,26
1400000US06037224020,6037224020,2021,6,45
1400000US06037224200,6037224200,2021,2,3
1400000US06037224310,6037224310,2021,8,3
1400000US06037224320,6037224320,2021,9,7
1400000US06037224410,6037224410,2021,6,9
1400000US06037224420,6037224420,2021,5,0
1400000US06037224600,6037224600,2021,11,8
1400000US06037224701,6037224701,2021,2,0
1400000US06037224702,6037224702,2021,4,0
1400000US06037226001,6037226001,2021,1,8
1400000US06037226002,6037226002,2021,2,279
1400000US06037226410,6037226410,2021,6,0
1400000US06037226420,6037226420,2021,3,4
1400000US06037226701,6037226701,2021,4,3
1400000US06037226702,6037226702,2021,4,3
1400000US06037227010,6037227010,2021,11,10
1400000US06037227020,6037227020,2021,1,0
1400000US06037228100,6037228100,2021,6,3
1400000US06037228210,6037228210,2021,3,1
1400000US06037228220,6037228220,2021,10,1
1400000US06037228310,6037228310,2021,10,6
1400000US06037228320,6037228320,2021,10,1
1400000US06037228410,6037228410,2021,8,0
1400000US06037228420,6037228420,2021,11,0
1400000US06037228500,6037228500,2021,8,1
1400000US06037228600,6037228600,2021,3,3
1400000US06037228710,6037228710,2021,3,0
1400000US06037228720,6037228720,2021,11,0
1400000US06037228800,6037228800,2021,14,4
1400000US06037228900,6037228900,2021,0,1
1400000US06037229100,6037229100,2021,6,2
1400000US06037229200,6037229200,2021,3,2
1400000US06037229300,6037229300,2021,14,0
1400000US06037229410,6037229410,2021,1,0
1400000US06037229420,6037229420,2021,3,3
1400000US06037231100,6037231100,2021,2,12
1400000US06037231210,6037231210,2021,11,0
1400000US06037231220,6037231220,2021,11,0
1400000US06037231301,6037231301,2021,6,0
1400000US06037231302,6037231302,2021,11,0
1400000US06037231400,6037231400,2021,23,0
1400000US06037231500,6037231500,2021,18,6
1400000US06037231601,6037231601,2021,5,2
1400000US06037231602,6037231602,2021,5,2
1400000US06037231603,6037231603,2021,5,2
1400000US06037231710,6037231710,2021,22,9
1400000US06037231720,6037231720,2021,12,0
1400000US06037231800,6037231800,2021,32,2
1400000US06037231901,6037231901,2021,3,2
1400000US06037231902,6037231902,2021,4,3
1400000US06037232110,6037232110,2021,45,1
1400000US06037232120,6037232120,2021,2,5
1400000US06037232200,6037232200,2021,5,0
1400000US06037232300,6037232300,2021,9,0
1400000US06037232401,6037232401,2021,19,4
1400000US06037232402,6037232402,2021,19,4
1400000US06037232500,6037232500,2021,19,5
1400000US06037232601,6037232601,2021,6,5
1400000US06037232602,6037232602,2021,11,11
1400000US06037232701,6037232701,2021,7,3
1400000US06037232702,6037232702,2021,11,6
1400000US06037232800,6037232800,2021,4,0
1400000US06037234001,6037234001,2021,4,3
1400000US06037234002,6037234002,2021,4,3
1400000US06037234200,6037234200,2021,1,1
1400000US06037234301,6037234301,2021,2,13
1400000US06037234302,6037234302,2021,2,9
1400000US06037234501,6037234501,2021,9,3
1400000US06037234502,6037234502,2021,5,2
1400000US06037234600,6037234600,2021,12,18
1400000US06037234700,6037234700,2021,6,4
1400000US06037234800,6037234800,2021,7,5
1400000US06037234901,6037234901,2021,17,4
1400000US06037234902,6037234902,2021,33,3
1400000US06037235100,6037235100,2021,8,0
1400000US06037235201,6037235201,2021,3,8
1400000US06037235202,6037235202,2021,21,8
1400000US06037236001,6037236001,2021,6,1
1400000US06037236101,6037236101,2021,6,22
1400000US06037236102,6037236102,2021,4,17
1400000US06037236203,6037236203,2021,5,0
1400000US06037236204,6037236204,2021,16,0
1400000US06037236205,6037236205,2021,5,0
1400000US06037236206,6037236206,2021,8,0
1400000US06037236400,6037236400,2021,9,0
1400000US06037237101,6037237101,2021,29,4
1400000US06037237102,6037237102,2021,13,5
1400000US06037237201,6037237201,2021,18,5
1400000US06037237202,6037237202,2021,8,7
1400000US06037237300,6037237300,2021,17,3
1400000US06037237401,6037237401,2021,19,2
1400000US06037237402,6037237402,2021,11,11
1400000US06037237500,6037237500,2021,12,1
1400000US06037237600,6037237600,2021,14,2
1400000US06037237710,6037237710,2021,29,0
1400000US06037237720,6037237720,2021,26,6
1400000US06037237800,6037237800,2021,33,1
1400000US06037237900,6037237900,2021,11,5
1400000US06037238000,6037238000,2021,11,2
1400000US06037238100,6037238100,2021,19,9
1400000US06037238200,6037238200,2021,78,18
1400000US06037238310,6037238310,2021,23,3
1400000US06037238320,6037238320,2021,23,4
1400000US06037238400,6037238400,2021,13,26
1400000US06037239201,6037239201,2021,16,13
1400000US06037239202,6037239202,2021,10,34
1400000US06037239310,6037239310,2021,3,3
1400000US06037239320,6037239320,2021,8,0
1400000US06037239330,6037239330,2021,2,2
1400000US06037239501,6037239501,2021,7,0
1400000US06037239502,6037239502,2021,9,0
1400000US06037239601,6037239601,2021,23,4
1400000US06037239602,6037239602,2021,11,0
1400000US06037239701,6037239701,2021,5,1
1400000US06037239702,6037239702,2021,9,2
1400000US06037239801,6037239801,2021,11,4
1400000US06037239802,6037239802,2021,22,7
1400000US06037240010,6037240010,2021,8,2
1400000US06037240020,6037240020,2021,7,3
1400000US06037240200,6037240200,2021,1,11
1400000US06037240301,6037240301,2021,28,2
1400000US06037240302,6037240302,2021,20,2
1400000US06037240401,6037240401,2021,17,2
1400000US06037240402,6037240402,2021,14,1
1400000US06037240500,6037240500,2021,16,2
1400000US06037240600,6037240600,2021,12,2
1400000US06037240700,6037240700,2021,10,1
1400000US06037240800,6037240800,2021,5,2
1400000US06037240901,6037240901,2021,4,1
1400000US06037240902,6037240902,2021,7,3
1400000US06037241001,6037241001,2021,7,0
1400000US06037241002,6037241002,2021,1,0
1400000US06037241110,6037241110,2021,3,1
1400000US06037241120,6037241120,2021,2,6
1400000US06037241201,6037241201,2021,3,2
1400000US06037241202,6037241202,2021,29,6
1400000US06037241300,6037241300,2021,2,0
1400000US06037241400,6037241400,2021,11,1
1400000US06037242000,6037242000,2021,3,0
1400000US06037242100,6037242100,2021,22,0
1400000US06037242201,6037242201,2021,3,0
1400000US06037242202,6037242202,2021,2,0
1400000US06037242300,6037242300,2021,7,3
1400000US06037242600,6037242600,2021,0,0
1400000US06037242700,6037242700,2021,4,1
1400000US06037243001,6037243001,2021,7,1
1400000US06037243002,6037243002,2021,8,1
1400000US06037243100,6037243100,2021,13,0
1400000US06037261102,6037261102,2021,53,0
1400000US06037261103,6037261103,2021,10,1
1400000US06037261104,6037261104,2021,21,1
1400000US06037261200,6037261200,2021,26,0
1400000US06037262100,6037262100,2021,51,0
1400000US06037262200,6037262200,2021,25,23
1400000US06037262301,6037262301,2021,11,2
1400000US06037262302,6037262302,2021,22,0
1400000US06037262303,6037262303,2021,40,0
1400000US06037262400,6037262400,2021,54,0
1400000US06037262501,6037262501,2021,33,15
1400000US06037262601,6037262601,2021,9,0
1400000US06037262604,6037262604,2021,93,15
1400000US06037262704,6037262704,2021,61,1
1400000US06037262706,6037262706,2021,68,43
1400000US06037262802,6037262802,2021,65,4
1400000US06037264000,6037264000,2021,31,27
1400000US06037264102,6037264102,2021,48,9
1400000US06037264103,6037264103,2021,4,10
1400000US06037264303,6037264303,2021,10,15
1400000US06037264304,6037264304,2021,10,14
1400000US06037264305,6037264305,2021,20,14
1400000US06037264306,6037264306,2021,5,4
1400000US06037265100,6037265100,2021,21,0
1400000US06037265201,6037265201,2021,5,0
1400000US06037265203,6037265203,2021,4,15
1400000US06037265204,6037265204,2021,4,12
1400000US06037265301,6037265301,2021,0,0
1400000US06037265303,6037265303,2021,0,0
1400000US06037265304,6037265304,2021,22,0
1400000US06037265306,6037265306,2021,1,1
1400000US06037265307,6037265307,2021,1,1
1400000US06037265410,6037265410,2021,3,3
1400000US06037265420,6037265420,2021,8,0
1400000US06037265521,6037265521,2021,5,9
1400000US06037265522,6037265522,2021,9,17
1400000US06037265523,6037265523,2021,15,15
1400000US06037265524,6037265524,2021,20,20
1400000US06037265601,6037265601,2021,7,8
1400000US06037265602,6037265602,2021,5,0
1400000US06037265701,6037265701,2021,32,1
1400000US06037265702,6037265702,2021,14,1
1400000US06037267101,6037267101,2021,12,2
1400000US06037267102,6037267102,2021,15,3
1400000US06037267201,6037267201,2021,32,21
1400000US06037267202,6037267202,2021,30,21
1400000US06037267300,6037267300,2021,7,18
1400000US06037267403,6037267403,2021,19,7
1400000US06037267404,6037267404,2021,7,3
1400000US06037267405,6037267405,2021,3,6
1400000US06037267406,6037267406,2021,4,6
1400000US06037267502,6037267502,2021,8,3
1400000US06037267503,6037267503,2021,26,13
1400000US06037267504,6037267504,2021,33,17
1400000US06037267600,6037267600,2021,11,34
1400000US06037267700,6037267700,2021,4,20
1400000US06037267800,6037267800,2021,14,145
1400000US06037267901,6037267901,2021,23,99
1400000US06037267902,6037267902,2021,13,5
1400000US06037269000,6037269000,2021,27,4
1400000US06037269100,6037269100,2021,17,5
1400000US06037269300,6037269300,2021,8,2
1400000US06037269500,6037269500,2021,19,0
1400000US06037269601,6037269601,2021,27,1
1400000US06037269602,6037269602,2021,11,2
1400000US06037269700,6037269700,2021,10,10
1400000US06037269800,6037269800,2021,13,0
1400000US06037269903,6037269903,2021,35,14
1400000US06037269905,6037269905,2021,3,14
1400000US06037269906,6037269906,2021,6,3
1400000US06037269907,6037269907,2021,17,8
1400000US06037269908,6037269908,2021,5,1
1400000US06037269909,6037269909,2021,6,2
1400000US06037270101,6037270101,2021,20,3
1400000US06037270102,6037270102,2021,10,2
1400000US06037270200,6037270200,2021,19,15
1400000US06037270300,6037270300,2021,23,5
1400000US06037271100,6037271100,2021,0,0
1400000US06037271200,6037271200,2021,0,4
1400000US06037271300,6037271300,2021,4,3
1400000US06037271400,6037271400,2021,3,0
1400000US06037271500,6037271500,2021,13,1
1400000US06037271600,6037271600,2021,12,1
1400000US06037271702,6037271702,2021,22,5
1400000US06037271703,6037271703,2021,1,2
1400000US06037271704,6037271704,2021,1,2
1400000US06037271801,6037271801,2021,9,0
1400000US06037271803,6037271803,2021,10,0
1400000US06037271804,6037271804,2021,15,1
1400000US06037271901,6037271901,2021,11,0
1400000US06037271902,6037271902,2021,4,1
1400000US06037272100,6037272100,2021,10,23
1400000US06037272201,6037272201,2021,9,11
1400000US06037272202,6037272202,2021,12,1
1400000US06037272301,6037272301,2021,3,0
1400000US06037272302,6037272302,2021,5,4
1400000US06037273100,6037273100,2021,4,2
1400000US06037273200,6037273200,2021,29,1
1400000US06037273300,6037273300,2021,38,7
1400000US06037273403,6037273403,2021,68,12
1400000US06037273404,6037273404,2021,37,7
1400000US06037273502,6037273502,2021,8,8
1400000US06037273600,6037273600,2021,14,0
1400000US06037273700,6037273700,2021,18,0
1400000US06037273800,6037273800,2021,3,4
1400000US06037273902,6037273902,2021,16,0
1400000US06037274100,6037274100,2021,10,13
1400000US06037274202,6037274202,2021,111,2
1400000US06037275101,6037275101,2021,9,0
1400000US06037275102,6037275102,2021,28,0
1400000US06037275200,6037275200,2021,21,2
1400000US06037275311,6037275311,2021,5,0
1400000US06037275312,6037275312,2021,1,16
1400000US06037275313,6037275313,2021,2,20
1400000US06037275400,6037275400,2021,3,2
1400000US06037275500,6037275500,2021,8,0
1400000US06037275603,6037275603,2021,6,7
1400000US06037275604,6037275604,2021,5,9
1400000US06037275605,6037275605,2021,3,6
1400000US06037276000,6037276000,2021,18,21
1400000US06037276101,6037276101,2021,13,6
1400000US06037276102,6037276102,2021,27,13
1400000US06037276400,6037276400,2021,12,2
1400000US06037276500,6037276500,2021,19,1
1400000US06037276601,6037276601,2021,13,3
1400000US06037276605,6037276605,2021,6,0
1400000US06037276606,6037276606,2021,6,0
1400000US06037276607,6037276607,2021,5,0
1400000US06037276608,6037276608,2021,3,0
1400000US06037277000,6037277000,2021,20,2
1400000US06037277100,6037277100,2021,7,5
1400000US06037277200,6037277200,2021,129,78
1400000US06037277400,6037277400,2021,3,3
1400000US06037278001,6037278001,2021,18,46
1400000US06037278102,6037278102,2021,17,3
1400000US06037291110,6037291110,2021,8,0
1400000US06037291120,6037291120,2021,3,7
1400000US06037291130,6037291130,2021,0,0
1400000US06037291210,6037291210,2021,1,3
1400000US06037291220,6037291220,2021,6,2
1400000US06037291300,6037291300,2021,2,8
1400000US06037292001,6037292001,2021,7,48
1400000US06037292002,6037292002,2021,1,6
