geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037191902,6037191902,2021,2756,2294,83.236572
1400000US06037192001,6037192001,2021,1960,1538,78.469391
1400000US06037192002,6037192002,2021,2603,2281,87.629662
1400000US06037192300,6037192300,2021,2491,2260,90.726616
1400000US06037192410,6037192410,2021,3815,3478,91.166451
1400000US06037192420,6037192420,2021,3640,3357,92.225273
1400000US06037192510,6037192510,2021,3648,3548,97.258774
1400000US06037192520,6037192520,2021,5250,4616,87.923813
1400000US06037192610,6037192610,2021,3878,3263,84.141312
1400000US06037192620,6037192620,2021,3354,3197,95.319023
1400000US06037192700,6037192700,2021,3890,3250,83.547562
1400000US06037194101,6037194101,2021,3243,2860,88.189949
1400000US06037194102,6037194102,2021,2712,2535,93.47345
1400000US06037194200,6037194200,2021,3481,3032,87.10141
1400000US06037194300,6037194300,2021,2772,2520,90.909088
1400000US06037194401,6037194401,2021,2316,1967,84.930916
1400000US06037194402,6037194402,2021,3314,2879,86.873871
1400000US06037194500,6037194500,2021,1915,1742,90.966057
1400000US06037195100,6037195100,2021,4901,4374,89.247093
1400000US06037195201,6037195201,2021,2787,2393,85.862938
1400000US06037195202,6037195202,2021,3188,2925,91.750313
1400000US06037195300,6037195300,2021,2744,2446,89.139938
1400000US06037195400,6037195400,2021,4137,3774,91.225525
1400000US06037195500,6037195500,2021,5099,4497,88.193764
1400000US06037195600,6037195600,2021,2723,2367,86.926186
1400000US06037195710,6037195710,2021,4367,3959,90.657204
1400000US06037195720,6037195720,2021,1852,1609,86.879051
1400000US06037195802,6037195802,2021,2881,2570,89.205139
1400000US06037195803,6037195803,2021,2264,2026,89.487633
1400000US06037195804,6037195804,2021,2677,2308,86.215912
1400000US06037195901,6037195901,2021,2395,2123,88.643005
1400000US06037195902,6037195902,2021,1833,1433,78.177849
1400000US06037195903,6037195903,2021,1862,1576,84.640175
1400000US06037197200,6037197200,2021,3564,3178,89.169472
1400000US06037197300,6037197300,2021,3944,3623,91.861053
1400000US06037197410,6037197410,2021,3690,3228,87.479675
1400000US06037197420,6037197420,2021,3740,3327,88.957222
1400000US06037197500,6037197500,2021,3964,3578,90.26236
1400000US06037197600,6037197600,2021,2192,1785,81.43248
1400000US06037197700,6037197700,2021,5053,4459,88.244606
1400000US06037199001,6037199001,2021,2021,1923,95.150917
1400000US06037199002,6037199002,2021,2657,2441,91.870529
1400000US06037199110,6037199110,2021,2744,2496,90.962097
1400000US06037199120,6037199120,2021,3655,3519,96.279068
1400000US06037199201,6037199201,2021,3659,3411,93.222191
1400000US06037199202,6037199202,2021,2744,2385,86.916908
1400000US06037199300,6037199300,2021,4225,3885,91.95266
1400000US06037199400,6037199400,2021,4865,4235,87.050362
1400000US06037199700,6037199700,2021,2913,2606,89.461037
1400000US06037199801,6037199801,2021,3707,3359,90.612358
1400000US06037199802,6037199802,2021,2183,2109,96.610168
1400000US06037199900,6037199900,2021,2527,2421,95.805305
1400000US06037201110,6037201110,2021,2314,2197,94.943817
1400000US06037201120,6037201120,2021,4016,3705,92.255974
1400000US06037201200,6037201200,2021,2755,2602,94.446465
1400000US06037201301,6037201301,2021,3510,3264,92.991455
1400000US06037201302,6037201302,2021,3835,3304,86.153847
1400000US06037201401,6037201401,2021,4292,4044,94.221809
1400000US06037201402,6037201402,2021,4400,4213,95.75
1400000US06037201501,6037201501,2021,5273,4853,92.034897
1400000US06037201503,6037201503,2021,3113,2923,93.896561
1400000US06037201504,6037201504,2021,2004,1862,92.914169
1400000US06037201601,6037201601,2021,2384,2260,94.79866
1400000US06037201602,6037201602,2021,2910,2726,93.676979
1400000US06037201700,6037201700,2021,4006,3526,88.017975
1400000US06037203100,6037203100,2021,4547,4223,92.87442
1400000US06037203200,6037203200,2021,5129,4730,92.220703
1400000US06037203300,6037203300,2021,1170,1115,95.299149
1400000US06037203500,6037203500,2021,3022,2804,92.786232
1400000US06037203601,6037203601,2021,2650,2399,90.528305
1400000US06037203602,6037203602,2021,1826,1613,88.335159
1400000US06037203710,6037203710,2021,3512,3121,88.866745
1400000US06037203720,6037203720,2021,3848,3744,97.297295
1400000US06037203800,6037203800,2021,4557,4483,98.376122
1400000US06037203900,6037203900,2021,2997,2874,95.895897
1400000US06037204110,6037204110,2021,3364,3261,96.938171
1400000US06037204120,6037204120,2021,2638,2547,96.550415
1400000US06037204200,6037204200,2021,3435,3369,98.078606
1400000US06037204300,6037204300,2021,5171,4934,95.416748
1400000US06037204410,6037204410,2021,2588,2458,94.976814
1400000US06037204420,6037204420,2021,3067,2708,88.294754
1400000US06037204600,6037204600,2021,4012,3333,83.075775
1400000US06037204700,6037204700,2021,4940,4863,98.441292
1400000US06037204810,6037204810,2021,4947,4436,89.670509
1400000US06037204820,6037204820,2021,2219,2187,98.557907
1400000US06037204910,6037204910,2021,3074,2990,97.267403
1400000US06037204920,6037204920,2021,2488,2319,93.207397
1400000US06037205110,6037205110,2021,3450,3157,91.507248
1400000US06037205120,6037205120,2021,3542,3309,93.421799
1400000US06037206010,6037206010,2021,3775,3394,89.907288
1400000US06037206020,6037206020,2021,499,288,57.715431
1400000US06037206050,6037206050,2021,2134,1947,91.237114
1400000US06037206051,6037206051,2021,1197,911,76.106934
1400000US06037206052,6037206052,2021,3037,1338,44.056633
1400000US06037206053,6037206053,2021,2904,2713,93.422867
1400000US06037206054,6037206054,2021,2388,1994,83.500839
1400000US06037206201,6037206201,2021,2134,1122,52.57732
1400000US06037206202,6037206202,2021,1815,1460,80.440773
1400000US06037206301,6037206301,2021,1788,1032,57.718121
1400000US06037206302,6037206302,2021,1817,1107,60.924603
1400000US06037206303,6037206303,2021,2430,1432,58.930042
1400000US06037207101,6037207101,2021,3890,2768,71.156815
1400000US06037207102,6037207102,2021,3091,2903,93.917824
1400000US06037207103,6037207103,2021,2055,1730,84.184914
1400000US06037207303,6037207303,2021,2242,1638,73.059769
1400000US06037207304,6037207304,2021,2101,1559,74.202759
1400000US06037207305,6037207305,2021,717,437,60.948395
1400000US06037207306,6037207306,2021,1862,1439,77.282494
1400000US06037207307,6037207307,2021,1461,996,68.172485
1400000US06037207308,6037207308,2021,1288,963,74.767082
1400000US06037207400,6037207400,2021,1440,973,67.569443
1400000US06037207501,6037207501,2021,2008,1386,69.023903
1400000US06037207502,6037207502,2021,3304,2542,76.937042
1400000US06037207711,6037207711,2021,1881,1034,54.97076
1400000US06037207712,6037207712,2021,3928,2515,64.027496
1400000US06037207901,6037207901,2021,2991,1872,62.587765
1400000US06037207902,6037207902,2021,6155,3593,58.375305
1400000US06037208001,6037208001,2021,2248,1470,65.391457
1400000US06037208002,6037208002,2021,4510,4263,94.523285
1400000US06037208301,6037208301,2021,2041,1878,92.013718
1400000US06037208302,6037208302,2021,4944,4546,91.949837
1400000US06037208401,6037208401,2021,4192,3650,87.07061
1400000US06037208402,6037208402,2021,2765,2583,93.417725
1400000US06037208501,6037208501,2021,2536,2314,91.246056
1400000US06037208502,6037208502,2021,3903,3672,94.081474
1400000US06037208610,6037208610,2021,4246,3766,88.695244
1400000US06037208620,6037208620,2021,3971,3566,89.801056
1400000US06037208710,6037208710,2021,4814,4296,89.239716
1400000US06037208720,6037208720,2021,3602,3156,87.617989
1400000US06037208801,6037208801,2021,3037,2587,85.182747
1400000US06037208802,6037208802,2021,2789,2207,79.132309
1400000US06037208902,6037208902,2021,2454,2245,91.483292
1400000US06037208903,6037208903,2021,3682,3456,93.86203
1400000US06037208904,6037208904,2021,4070,3948,97.002457
1400000US06037209103,6037209103,2021,3658,3359,91.826134
1400000US06037209104,6037209104,2021,2489,2190,87.987144
1400000US06037209105,6037209105,2021,3402,3144,92.416229
1400000US06037209106,6037209106,2021,2344,1770,75.511948
1400000US06037209201,6037209201,2021,3036,1756,57.839264
1400000US06037209202,6037209202,2021,1621,1535,94.694633
1400000US06037209300,6037209300,2021,4451,3652,82.048981
1400000US06037209401,6037209401,2021,3738,3427,91.680046
1400000US06037209402,6037209402,2021,3809,3466,90.99501
1400000US06037209403,6037209403,2021,4287,3817,89.036621
1400000US06037209510,6037209510,2021,2842,2679,94.264603
1400000US06037209520,6037209520,2021,2634,2476,94.001518
1400000US06037209810,6037209810,2021,2238,2161,96.559425
1400000US06037209820,6037209820,2021,2667,2546,95.463066
1400000US06037210010,6037210010,2021,3254,3070,94.345421
1400000US06037211000,6037211000,2021,5111,4445,86.969284
1400000US06037211121,6037211121,2021,2191,2074,94.659973
1400000US06037211122,6037211122,2021,2735,2456,89.798904
1400000US06037211123,6037211123,2021,1513,948,62.656975
1400000US06037211124,6037211124,2021,4214,3745,88.87043
1400000US06037211201,6037211201,2021,2592,2245,86.612656
1400000US06037211202,6037211202,2021,2277,1870,82.125603
1400000US06037211310,6037211310,2021,3484,2981,85.562569
1400000US06037211320,6037211320,2021,3399,3126,91.968224
1400000US06037211410,6037211410,2021,2963,2701,91.157608
1400000US06037211420,6037211420,2021,3350,2873,85.761192
1400000US06037211500,6037211500,2021,4042,3695,91.415138
1400000US06037211701,6037211701,2021,2540,2323,91.456696
1400000US06037211703,6037211703,2021,4469,4211,94.226898
1400000US06037211704,6037211704,2021,2688,2409,89.620537
1400000US06037211802,6037211802,2021,4444,3714,83.573357
1400000US06037211803,6037211803,2021,3290,2730,82.978722
1400000US06037211804,6037211804,2021,3076,2762,89.791939
1400000US06037211910,6037211910,2021,4053,3505,86.479149
1400000US06037211921,6037211921,2021,2155,1851,85.893272
1400000US06037211922,6037211922,2021,3596,3113,86.568413
1400000US06037212101,6037212101,2021,2694,2158,80.103935
1400000US06037212102,6037212102,2021,2515,2231,88.707756
1400000US06037212202,6037212202,2021,3202,3002,93.753906
1400000US06037212203,6037212203,2021,2526,2195,86.896278
1400000US06037212204,6037212204,2021,2948,2757,93.521034
1400000US06037212303,6037212303,2021,3908,3349,85.696007
1400000US06037212304,6037212304,2021,1582,1386,87.610619
1400000US06037212305,6037212305,2021,2738,2518,91.964935
1400000US06037212306,6037212306,2021,3073,2826,91.96225
1400000US06037212410,6037212410,2021,4098,3949,96.364082
1400000US06037212420,6037212420,2021,3161,2940,93.008545
1400000US06037212501,6037212501,2021,1852,1614,87.149025
1400000US06037212502,6037212502,2021,2740,2096,76.496353
1400000US06037212610,6037212610,2021,4000,3371,84.275002
1400000US06037212620,6037212620,2021,3884,3564,91.76107
1400000US06037212701,6037212701,2021,2099,1960,93.3778
1400000US06037212702,6037212702,2021,3470,3248,93.602303
1400000US06037212800,6037212800,2021,3345,3098,92.615845
1400000US06037212900,6037212900,2021,3935,3532,89.758575
1400000US06037213100,6037213100,2021,2851,2599,91.160995
1400000US06037213201,6037213201,2021,3948,3546,89.817627
1400000US06037213202,6037213202,2021,3779,3614,95.633766
1400000US06037213310,6037213310,2021,2536,2324,91.640381
1400000US06037213320,6037213320,2021,2431,2244,92.307693
1400000US06037213401,6037213401,2021,4551,4216,92.638977
1400000US06037213402,6037213402,2021,4662,4050,86.872589
1400000US06037214000,6037214000,2021,3927,3734,95.085304
1400000US06037214100,6037214100,2021,3499,3106,88.768219
1400000US06037214400,6037214400,2021,2997,2551,85.118454
1400000US06037214501,6037214501,2021,3576,2668,74.608498
1400000US06037214503,6037214503,2021,3251,2837,87.265457
1400000US06037214504,6037214504,2021,3565,2374,66.591866
1400000US06037214505,6037214505,2021,1258,962,76.470589
1400000US06037214600,6037214600,2021,2179,1775,81.459389
1400000US06037214700,6037214700,2021,2215,2014,90.925507
1400000US06037214800,6037214800,2021,2533,2179,86.024475
1400000US06037214902,6037214902,2021,2318,1827,78.817947
1400000US06037214903,6037214903,2021,1522,1266,83.180023
1400000US06037214904,6037214904,2021,1340,1012,75.522385
1400000US06037215101,6037215101,2021,2766,2144,77.512657
1400000US06037215102,6037215102,2021,3094,2279,73.658691
1400000US06037216100,6037216100,2021,1973,1773,89.863152
1400000US06037216201,6037216201,2021,2386,1470,61.609386
1400000US06037216202,6037216202,2021,2496,2195,87.940704
1400000US06037216301,6037216301,2021,1483,1363,91.908295
1400000US06037216302,6037216302,2021,2956,2562,86.671181
1400000US06037216401,6037216401,2021,3522,2788,79.159569
1400000US06037216402,6037216402,2021,2540,2298,90.472443
1400000US06037216700,6037216700,2021,3166,2772,87.555275
1400000US06037216800,6037216800,2021,3089,2803,90.741341
1400000US06037216901,6037216901,2021,2624,2416,92.073174
1400000US06037216902,6037216902,2021,2069,1823,88.110199
1400000US06037217001,6037217001,2021,2684,2539,94.597618
1400000US06037217002,6037217002,2021,4417,4070,92.14399
1400000US06037217101,6037217101,2021,2775,2615,94.234238
1400000US06037217102,6037217102,2021,2776,1986,71.541786
1400000US06037217200,6037217200,2021,3789,3550,93.692268
1400000US06037218110,6037218110,2021,3535,3235,91.513435
1400000US06037218120,6037218120,2021,3665,3399,92.742157
1400000US06037218210,6037218210,2021,3461,3230,93.32563
1400000US06037218220,6037218220,2021,3826,3570,93.308937
1400000US06037218300,6037218300,2021,5806,5455,93.954529
1400000US06037218400,6037218400,2021,4388,3985,90.815865
1400000US06037218500,6037218500,2021,2647,2409,91.00869
1400000US06037218600,6037218600,2021,2856,2649,92.752098
1400000US06037218701,6037218701,2021,2117,1896,89.560699
1400000US06037218702,6037218702,2021,2292,2098,91.535774
1400000US06037218800,6037218800,2021,2558,2422,94.68335
1400000US06037218900,6037218900,2021,5547,4981,89.796288
1400000US06037219010,6037219010,2021,3042,2882,94.740303
1400000US06037219020,6037219020,2021,5010,4797,95.748505
1400000US06037219300,6037219300,2021,3768,3614,95.912949
1400000US06037219500,6037219500,2021,1869,1613,86.302834
1400000US06037219700,6037219700,2021,4405,4233,96.095345
1400000US06037219800,6037219800,2021,2937,2779,94.620361
1400000US06037219901,6037219901,2021,4620,4333,93.78788
1400000US06037219902,6037219902,2021,3298,3066,92.965431
1400000US06037220000,6037220000,2021,4457,4035,90.531746
1400000US06037220100,6037220100,2021,2492,2324,93.25843
1400000US06037221110,6037221110,2021,3539,3319,93.783554
1400000US06037221120,6037221120,2021,3038,2989,98.3871
1400000US06037221210,6037221210,2021,3234,3179,98.299316
1400000US06037221220,6037221220,2021,3068,2770,90.286835
1400000US06037221302,6037221302,2021,3811,3489,91.550774
1400000US06037221303,6037221303,2021,2364,2217,93.781723
1400000US06037221304,6037221304,2021,3694,3590,97.184624
1400000US06037221401,6037221401,2021,2894,2695,93.123703
1400000US06037221402,6037221402,2021,2702,2364,87.490746
1400000US06037221500,6037221500,2021,3536,3245,91.770363
1400000US06037221601,6037221601,2021,3008,2736,90.957443
1400000US06037221602,6037221602,2021,2638,2484,94.162247
1400000US06037221710,6037221710,2021,2847,2320,81.489288
1400000US06037221810,6037221810,2021,2707,2029,74.953827
1400000US06037221820,6037221820,2021,2062,994,48.205627
1400000US06037221900,6037221900,2021,2433,1632,67.077682
1400000US06037222001,6037222001,2021,2914,2766,94.921074
1400000US06037222002,6037222002,2021,5004,4573,91.386894
1400000US06037222100,6037222100,2021,4205,3668,87.229492
1400000US06037222200,6037222200,2021,3985,3678,92.296112
1400000US06037222500,6037222500,2021,4850,4431,91.360825
1400000US06037222600,6037222600,2021,5420,4168,76.900368
1400000US06037222700,6037222700,2021,289,132,45.67474
1400000US06037224010,6037224010,2021,2884,2150,74.54924
1400000US06037224020,6037224020,2021,2532,2128,84.044235
1400000US06037224200,6037224200,2021,2364,2292,96.954315
1400000US06037224310,6037224310,2021,2097,2004,95.565094
1400000US06037224320,6037224320,2021,3066,2942,95.955643
1400000US06037224410,6037224410,2021,2739,2287,83.497627
1400000US06037224420,6037224420,2021,2362,2143,90.728195
1400000US06037224600,6037224600,2021,3326,3091,92.934456
1400000US06037224701,6037224701,2021,801,400,49.937576
1400000US06037224702,6037224702,2021,1578,557,35.297844
1400000US06037226001,6037226001,2021,2199,2146,97.589813
1400000US06037226002,6037226002,2021,1893,1457,76.967773
1400000US06037226410,6037226410,2021,3566,3344,93.774536
1400000US06037226420,6037226420,2021,5343,5118,95.788879
1400000US06037226701,6037226701,2021,3060,2617,85.522873
