geoid,geoid20,year,denom_total_hh,homeownership_count,homeownership_pct,rentership_count,rentership_pct
1400000US06037670413,6037670413,2014,1870,1608,85.989304,262,14.010695
1400000US06037670416,6037670416,2014,1568,1198,76.403061,370,23.596939
1400000US06037670417,6037670417,2014,1147,1035,90.235397,112,9.7646036
1400000US06037670418,6037670418,2014,1360,1148,84.411766,212,15.588235
1400000US06037670500,6037670500,2014,616,609,98.86364,7,1.1363636
1400000US06037670603,6037670603,2014,819,653,79.731377,166,20.26862
1400000US06037670604,6037670604,2014,2161,1724,79.777878,437,20.22212
1400000US06037670701,6037670701,2014,2463,2022,82.095009,441,17.904993
1400000US06037670702,6037670702,2014,2014,1842,91.459778,172,8.5402184
1400000US06037700101,6037700101,2014,3087,209,6.7703271,2878,93.229675
1400000US06037700102,6037700102,2014,2296,276,12.020905,2020,87.979095
1400000US06037700200,6037700200,2014,4171,513,12.299209,3658,87.70079
1400000US06037700300,6037700300,2014,3648,1106,30.317982,2542,69.682014
1400000US06037700400,6037700400,2014,3152,798,25.317259,2354,74.682739
1400000US06037700501,6037700501,2014,2506,988,39.425381,1518,60.574619
1400000US06037700502,6037700502,2014,2946,919,31.194841,2027,68.805161
1400000US06037700600,6037700600,2014,1660,1458,87.831322,202,12.168674
1400000US06037700700,6037700700,2014,1062,948,89.265533,114,10.734464
1400000US06037700801,6037700801,2014,2638,818,31.008339,1820,68.991661
1400000US06037700802,6037700802,2014,1880,468,24.893618,1413,75.159576
1400000US06037700901,6037700901,2014,1483,596,40.188805,887,59.811195
1400000US06037700902,6037700902,2014,3144,644,20.483461,2500,79.516541
1400000US06037701000,6037701000,2014,2733,1007,36.845959,1726,63.154041
1400000US06037701201,6037701201,2014,1495,1304,87.224083,191,12.77592
1400000US06037701202,6037701202,2014,1853,574,30.976795,1279,69.023209
1400000US06037701302,6037701302,2014,2896,452,15.607735,2444,84.392265
1400000US06037701304,6037701304,2014,3151,1489,47.254841,1662,52.745159
1400000US06037701402,6037701402,2014,4152,409,9.8506746,3743,90.149323
1400000US06037701501,6037701501,2014,2662,503,18.895567,2159,81.104431
1400000US06037701502,6037701502,2014,1952,225,11.526639,1727,88.473358
1400000US06037701601,6037701601,2014,1896,1058,55.801689,838,44.198311
1400000US06037701602,6037701602,2014,2072,741,35.762547,1331,64.23745
1400000US06037701701,6037701701,2014,1659,421,25.376734,1238,74.623268
1400000US06037701702,6037701702,2014,1695,89,5.2507377,1606,94.74926
1400000US06037701801,6037701801,2014,2651,531,20.030178,2120,79.969826
1400000US06037701802,6037701802,2014,1836,287,15.631808,1549,84.368195
1400000US06037701902,6037701902,2014,2751,104,3.7804434,2647,96.219559
1400000US06037702002,6037702002,2014,3197,618,19.330622,2579,80.66938
1400000US06037702102,6037702102,2014,3753,832,22.168932,2921,77.83107
1400000US06037702201,6037702201,2014,2173,683,31.431202,1490,68.568802
1400000US06037702202,6037702202,2014,1675,818,48.835819,858,51.223881
1400000US06037702300,6037702300,2014,2972,1447,48.687752,1524,51.278599
1400000US06037702400,6037702400,2014,1785,814,45.602242,971,54.397758
1400000US06037702501,6037702501,2014,2040,1041,51.029411,999,48.970589
1400000US06037702502,6037702502,2014,2103,1587,75.463623,516,24.536377
1400000US06037702600,6037702600,2014,2216,1684,75.992783,532,24.007219
1400000US06037702700,6037702700,2014,1290,1009,78.217056,281,21.782946
1400000US06037702801,6037702801,2014,2150,840,39.069767,1310,60.930233
1400000US06037702802,6037702802,2014,847,348,41.086185,499,58.913815
1400000US06037702803,6037702803,2014,1190,493,41.42857,697,58.57143
1400000US06037702900,6037702900,2014,5417,344,6.3503785,5073,93.64962
1400000US06037703002,6037703002,2014,2986,2266,75.887474,720,24.112526
1400000US06037703003,6037703003,2014,1276,547,42.86834,729,57.13166
1400000US06037703100,6037703100,2014,2370,1496,63.122364,874,36.877636
1400000US06037703200,6037703200,2014,2327,1805,77.56768,522,22.432316
1400000US06037800101,6037800101,2014,2042,1819,89.07933,223,10.920666
1400000US06037800103,6037800103,2014,917,751,81.897491,166,18.102509
1400000US06037800104,6037800104,2014,1700,1393,81.941177,307,18.058823
1400000US06037800202,6037800202,2014,2008,1734,86.354584,275,13.695219
1400000US06037800204,6037800204,2014,1799,1440,80.044472,359,19.95553
1400000US06037800205,6037800205,2014,224,165,73.660713,59,26.339285
1400000US06037800206,6037800206,2014,1690,1277,75.562134,413,24.43787
1400000US06037800324,6037800324,2014,2363,1895,80.194664,468,19.805332
1400000US06037800325,6037800325,2014,1467,1240,84.526245,227,15.473756
1400000US06037800328,6037800328,2014,1021,545,53.37904,476,46.62096
1400000US06037800333,6037800333,2014,472,252,53.389832,220,46.610168
1400000US06037800334,6037800334,2014,1779,1008,56.661045,771,43.338955
1400000US06037800335,6037800335,2014,2356,1891,80.263161,465,19.736841
1400000US06037800336,6037800336,2014,2278,1377,60.447762,901,39.552238
1400000US06037800337,6037800337,2014,320,194,60.625,127,39.6875
1400000US06037800338,6037800338,2014,2226,1987,89.263252,238,10.691824
1400000US06037800406,6037800406,2014,867,604,69.665512,263,30.334486
1400000US06037800410,6037800410,2014,639,500,78.247261,139,21.752739
1400000US06037800411,6037800411,2014,1599,1258,78.674171,342,21.388369
1400000US06037800412,6037800412,2014,1252,985,78.674118,267,21.325878
1400000US06037800504,6037800504,2014,1065,679,63.755867,386,36.244133
1400000US06037800506,6037800506,2014,1380,976,70.72464,404,29.275362
1400000US06037900102,6037900102,2014,279,139,49.820789,140,50.179211
1400000US06037900103,6037900103,2014,1682,1095,65.101067,587,34.89893
1400000US06037900104,6037900104,2014,1731,1153,66.608894,578,33.391102
1400000US06037900301,6037900301,2014,129,99,76.744186,29,22.480619
1400000US06037900501,6037900501,2014,1876,1072,57.142857,804,42.857143
1400000US06037900504,6037900504,2014,1757,1046,59.533295,711,40.466705
1400000US06037900505,6037900505,2014,1216,701,57.648026,515,42.351974
1400000US06037900506,6037900506,2014,1358,847,62.371136,511,37.628864
1400000US06037900508,6037900508,2014,1033,738,71.442398,295,28.5576
1400000US06037900509,6037900509,2014,882,533,60.43084,349,39.56916
1400000US06037900510,6037900510,2014,1220,737,60.409836,483,39.590164
1400000US06037900602,6037900602,2014,1650,1138,68.969696,512,31.030304
1400000US06037900606,6037900606,2014,1222,612,50.081833,610,49.918167
1400000US06037900607,6037900607,2014,1068,491,45.973782,577,54.026218
1400000US06037900608,6037900608,2014,990,573,57.878788,417,42.121212
1400000US06037900609,6037900609,2014,1605,852,53.08411,753,46.91589
1400000US06037900610,6037900610,2014,1407,969,68.869934,438,31.130064
1400000US06037900611,6037900611,2014,843,580,68.801895,262,31.079477
1400000US06037900701,6037900701,2014,1546,739,47.800777,807,52.199223
1400000US06037900703,6037900703,2014,1707,316,18.512009,1391,81.487991
1400000US06037900704,6037900704,2014,1284,86,6.6978192,1198,93.302177
1400000US06037900705,6037900705,2014,1929,619,32.089165,1310,67.910835
1400000US06037900804,6037900804,2014,992,526,53.024193,466,46.975807
1400000US06037900805,6037900805,2014,1383,937,67.751266,446,32.248734
1400000US06037900806,6037900806,2014,1913,104,5.4364872,1809,94.563515
1400000US06037900807,6037900807,2014,1303,759,58.250191,544,41.749809
1400000US06037900808,6037900808,2014,1309,762,58.212376,547,41.787624
1400000US06037900901,6037900901,2014,608,467,76.809212,141,23.19079
1400000US06037900902,6037900902,2014,763,587,76.933159,176,23.066841
1400000US06037901003,6037901003,2014,,,,,
1400000US06037901007,6037901007,2014,653,600,91.883614,53,8.1163855
1400000US06037901008,6037901008,2014,977,642,65.711365,335,34.288639
1400000US06037901009,6037901009,2014,1891,1304,68.958221,587,31.041777
1400000US06037901010,6037901010,2014,1950,1277,65.487183,673,34.512821
1400000US06037901011,6037901011,2014,1919,1087,56.644085,832,43.355915
1400000US06037901012,6037901012,2014,1092,832,76.190475,260,23.809525
1400000US06037901013,6037901013,2014,831,633,76.173286,198,23.826715
1400000US06037901014,6037901014,2014,1759,1340,76.179649,419,23.820353
1400000US06037901101,6037901101,2014,1722,1169,67.886177,553,32.113823
1400000US06037901102,6037901102,2014,1849,1243,67.225525,606,32.774471
1400000US06037901209,6037901209,2014,479,394,82.2547,85,17.745302
1400000US06037901210,6037901210,2014,590,492,83.389832,98,16.61017
1400000US06037901214,6037901214,2014,376,275,73.138298,101,26.861702
1400000US06037901215,6037901215,2014,188,138,73.404259,51,27.127659
1400000US06037901216,6037901216,2014,2998,2190,73.048698,808,26.951302
1400000US06037901217,6037901217,2014,1297,1138,87.740944,159,12.259059
1400000US06037901218,6037901218,2014,223,196,87.89238,27,12.107623
1400000US06037901300,6037901300,2014,1404,1043,74.28775,361,25.712252
1400000US06037910002,6037910002,2014,2028,1498,73.865875,530,26.134123
1400000US06037910210,6037910210,2014,2118,1633,77.101036,485,22.898962
1400000US06037910211,6037910211,2014,346,290,83.815025,56,16.184971
1400000US06037910212,6037910212,2014,1199,1004,83.73645,195,16.263554
1400000US06037910213,6037910213,2014,445,363,81.573036,82,18.426966
1400000US06037910214,6037910214,2014,1612,1322,82.009926,290,17.990074
1400000US06037910215,6037910215,2014,1746,1201,68.785797,545,31.214205
1400000US06037910216,6037910216,2014,1197,1048,87.552216,149,12.447786
1400000US06037910217,6037910217,2014,1272,1067,83.883644,205,16.116352
1400000US06037910218,6037910218,2014,1422,907,63.783405,515,36.216595
1400000US06037910301,6037910301,2014,1443,1264,87.595291,179,12.404713
1400000US06037910302,6037910302,2014,1896,1703,89.820679,193,10.179325
1400000US06037910401,6037910401,2014,2130,1279,60.046947,852,40
1400000US06037910404,6037910404,2014,976,540,55.327869,436,44.672131
1400000US06037910405,6037910405,2014,1521,300,19.723866,1221,80.276131
1400000US06037910501,6037910501,2014,1862,24,1.2889366,1838,98.71106
1400000US06037910502,6037910502,2014,1056,322,30.492424,734,69.507576
1400000US06037910504,6037910504,2014,1209,803,66.418526,406,33.58147
1400000US06037910505,6037910505,2014,709,498,70.239777,211,29.760225
1400000US06037910601,6037910601,2014,1571,904,57.542965,667,42.457035
1400000US06037910602,6037910602,2014,1323,644,48.67725,679,51.32275
1400000US06037910605,6037910605,2014,1164,727,62.457047,437,37.542953
1400000US06037910606,6037910606,2014,749,597,79.706276,152,20.293724
1400000US06037910607,6037910607,2014,913,527,57.721798,386,42.278202
1400000US06037910608,6037910608,2014,1047,604,57.688633,443,42.311367
1400000US06037910706,6037910706,2014,1388,1048,75.504326,340,24.495678
1400000US06037910707,6037910707,2014,1234,774,62.722851,460,37.277149
1400000US06037910709,6037910709,2014,484,400,82.64463,84,17.355371
1400000US06037910712,6037910712,2014,709,589,83.074753,120,16.925247
1400000US06037910713,6037910713,2014,1319,1090,82.638359,229,17.361637
1400000US06037910714,6037910714,2014,841,497,59.096313,344,40.903687
1400000US06037910715,6037910715,2014,1631,1023,62.722256,608,37.277744
1400000US06037910716,6037910716,2014,1627,1170,71.911491,457,28.088507
1400000US06037910717,6037910717,2014,869,653,75.143845,216,24.856157
1400000US06037910718,6037910718,2014,1017,764,75.12291,252,24.778761
1400000US06037910719,6037910719,2014,1004,755,75.199203,249,24.800797
1400000US06037910720,6037910720,2014,1031,602,58.389912,429,41.610088
1400000US06037910721,6037910721,2014,1205,706,58.589211,499,41.410789
1400000US06037910804,6037910804,2014,883,816,92.412231,67,7.587769
1400000US06037910807,6037910807,2014,1873,1453,77.57608,420,22.42392
1400000US06037910808,6037910808,2014,1136,1036,91.197182,100,8.8028173
1400000US06037910809,6037910809,2014,570,516,90.526314,54,9.4736843
1400000US06037910810,6037910810,2014,790,748,94.683548,41,5.1898732
1400000US06037910814,6037910814,2014,1120,997,89.01786,124,11.071428
1400000US06037910815,6037910815,2014,1980,1661,83.888885,319,16.111111
1400000US06037911001,6037911001,2014,1568,1216,77.551018,352,22.44898
1400000US06037911100,6037911100,2014,1762,1352,76.730988,410,23.269012
1400000US06037920013,6037920013,2014,1470,1370,93.197281,100,6.802721
1400000US06037920015,6037920015,2014,1912,1761,92.102509,150,7.8451881
1400000US06037920016,6037920016,2014,1457,1306,89.636238,151,10.363761
1400000US06037920017,6037920017,2014,1379,1030,74.691803,349,25.308195
1400000US06037920018,6037920018,2014,788,661,83.883247,127,16.116751
1400000US06037920020,6037920020,2014,2230,2071,92.869957,159,7.1300449
1400000US06037920028,6037920028,2014,1768,1415,80.033936,353,19.966063
1400000US06037920029,6037920029,2014,1223,933,76.287819,291,23.793949
1400000US06037920030,6037920030,2014,1862,1169,62.781956,693,37.218044
1400000US06037920031,6037920031,2014,2590,2126,82.084946,464,17.915058
1400000US06037920034,6037920034,2014,1157,876,75.713051,281,24.286949
1400000US06037920035,6037920035,2014,2292,1471,64.179756,821,35.820244
1400000US06037920038,6037920038,2014,1617,700,43.290043,918,56.771801
1400000US06037920039,6037920039,2014,601,552,91.846924,49,8.1530781
1400000US06037920040,6037920040,2014,1013,667,65.844025,346,34.155972
1400000US06037920041,6037920041,2014,915,281,30.710382,635,69.398911
1400000US06037920042,6037920042,2014,2636,1259,47.761761,1377,52.238239
1400000US06037920043,6037920043,2014,1733,1438,82.977493,295,17.022505
1400000US06037920044,6037920044,2014,940,763,81.170212,177,18.829786
1400000US06037920045,6037920045,2014,1536,1482,96.484375,54,3.515625
1400000US06037920046,6037920046,2014,999,138,13.813814,861,86.186188
1400000US06037920047,6037920047,2014,1238,171,13.812601,1067,86.187401
1400000US06037920048,6037920048,2014,1750,1306,74.628571,443,25.314285
1400000US06037920049,6037920049,2014,1063,965,90.780807,98,9.2191906
1400000US06037920050,6037920050,2014,531,394,74.199623,137,25.800377
1400000US06037920102,6037920102,2014,1896,997,52.584389,898,47.362869
1400000US06037920104,6037920104,2014,898,858,95.545654,40,4.4543428
1400000US06037920106,6037920106,2014,950,700,73.684212,251,26.421053
1400000US06037920109,6037920109,2014,1579,959,60.734642,619,39.202026
1400000US06037920110,6037920110,2014,1479,1088,73.563217,392,26.504395
1400000US06037920111,6037920111,2014,1024,947,92.480469,76,7.421875
1400000US06037920112,6037920112,2014,1509,1070,70.907883,439,29.092113
1400000US06037920114,6037920114,2014,2363,1137,48.116802,1227,51.925518
1400000US06037920115,6037920115,2014,1484,1103,74.326149,381,25.673855
1400000US06037920116,6037920116,2014,1575,1396,88.634918,179,11.365079
1400000US06037920118,6037920118,2014,1704,1452,85.211266,252,14.788733
1400000US06037920119,6037920119,2014,496,485,97.782257,11,2.217742
1400000US06037920120,6037920120,2014,269,208,77.323418,61,22.67658
1400000US06037920121,6037920121,2014,2420,1849,76.404961,571,23.595041
1400000US06037920200,6037920200,2014,,,,,
1400000US06037920303,6037920303,2014,540,287,53.148148,253,46.851852
1400000US06037920312,6037920312,2014,1922,911,47.398544,1011,52.601456
1400000US06037920313,6037920313,2014,1814,1490,82.138916,324,17.86108
1400000US06037920314,6037920314,2014,961,797,82.934441,164,17.065557
1400000US06037920322,6037920322,2014,1082,893,82.532349,189,17.467653
1400000US06037920326,6037920326,2014,2934,1535,52.317654,1399,47.682346
1400000US06037920328,6037920328,2014,842,355,42.161522,487,57.838478
1400000US06037920329,6037920329,2014,2195,1465,66.742599,730,33.257404
1400000US06037920330,6037920330,2014,2337,1571,67.222939,767,32.819855
1400000US06037920331,6037920331,2014,1469,950,64.669846,519,35.330158
1400000US06037920332,6037920332,2014,594,454,76.430977,140,23.569023
1400000US06037920334,6037920334,2014,2224,1433,64.433456,791,35.566547
1400000US06037920338,6037920338,2014,1755,1599,91.111115,156,8.8888893
1400000US06037920339,6037920339,2014,2238,1548,69.1689,691,30.875782
1400000US06037920340,6037920340,2014,1100,310,28.181818,790,71.818184
1400000US06037920341,6037920341,2014,600,166,27.666666,433,72.166664
1400000US06037920342,6037920342,2014,929,258,27.771797,670,72.12056
